Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;
320120905000194;1;6;86;94;66;61;47;6;16;6;175;1035;42240;78161;89479;119408;191515;39200;146000;105600;563;388;812638;0;33;36;22;25;30;4;14;5;68;0;16450;29079;29145;50583;128929;26200;128500;82600;237;169;491486;6;53;58;44;36;17;2;2;1;107;1035;25790;49082;60334;68825;62586;13000;17500;23000;326;219;321152;6;86;84;56;56;47;6;16;6;170;1035;42240;67961;75454;110483;191515;39200;146000;105600;533;363;779488;0;33;36;22;25;30;4;14;5;68;0;16450;29079;29145;50583;128929;26200;128500;82600;237;169;491486;6;53;48;34;31;17;2;2;1;102;1035;25790;38882;46309;59900;62586;13000;17500;23000;296;194;288002;
320120905000195;1;7;38;62;49;59;67;12;9;11;128;1242;19040;51193;65390;118868;251411;74200;82721;173550;442;314;837615;2;13;26;19;29;33;10;7;9;50;430;6590;21243;25030;57900;123087;62200;64721;143550;198;148;504751;5;25;36;30;30;34;2;2;2;78;812;12450;29950;40360;60968;128324;12000;18000;30000;244;166;332864;7;38;61;49;59;67;12;9;11;128;1242;19040;50193;65390;118868;251411;74200;82721;173550;441;313;836615;2;13;25;19;29;33;10;7;9;50;430;6590;20243;25030;57900;123087;62200;64721;143550;197;147;503751;5;25;36;30;30;34;2;2;2;78;812;12450;29950;40360;60968;128324;12000;18000;30000;244;166;332864;
320120905000196;1;10;76;103;53;84;110;28;11;10;162;1696;37920;82357;71546;172226;416692;171908;104000;261901;647;485;1320246;3;29;47;28;40;59;18;10;6;63;705;14410;36545;38000;81454;233180;110528;95500;197701;303;240;808023;7;47;56;25;44;51;10;1;4;99;991;23510;45812;33546;90772;183512;61380;8500;64200;344;245;512223;10;76;103;53;84;110;28;11;10;162;1696;37920;82357;71546;172226;416692;171908;104000;261901;647;485;1320246;3;29;47;28;40;59;18;10;6;63;705;14410;36545;38000;81454;233180;110528;95500;197701;303;240;808023;7;47;56;25;44;51;10;1;4;99;991;23510;45812;33546;90772;183512;61380;8500;64200;344;245;512223;
320120905000197;1;4;43;102;32;30;26;3;4;5;123;810;20990;82230;42640;60850;97450;19700;37000;76000;372;249;437670;1;14;55;22;20;21;2;4;2;49;250;6810;43542;28540;40350;76850;12700;37000;26000;190;141;272042;3;29;47;10;10;5;1;0;3;74;560;14180;38688;14100;20500;20600;7000;0;50000;182;108;165628;4;41;102;32;30;26;3;4;5;115;810;19970;82230;42640;60850;97450;19700;37000;76000;362;247;436650;1;13;55;22;20;21;2;4;2;41;250;6300;43542;28540;40350;76850;12700;37000;26000;181;140;271532;3;28;47;10;10;5;1;0;3;74;560;13670;38688;14100;20500;20600;7000;0;50000;181;107;165118;
320120905000198;1;74;421;230;40;24;1;0;0;0;534;12359;209360;175725;50965;46924;3200;0;0;0;1324;790;498533;19;217;168;26;15;1;0;0;0;202;3045;108653;128892;33250;29264;3200;0;0;0;648;446;306304;55;204;62;14;9;0;0;0;0;332;9314;100707;46833;17715;17660;0;0;0;0;676;344;192229;74;421;230;40;24;1;0;0;0;534;12359;209360;175725;50965;46924;3200;0;0;0;1324;790;498533;19;217;168;26;15;1;0;0;0;202;3045;108653;128892;33250;29264;3200;0;0;0;648;446;306304;55;204;62;14;9;0;0;0;0;332;9314;100707;46833;17715;17660;0;0;0;0;676;344;192229;
320120905000199;1;37;167;182;50;26;14;1;0;1;252;5908;80295;139865;64825;53180;52480;7000;0;17000;730;478;420553;10;86;110;32;19;9;0;0;0;102;1505;41760;86157;41870;38680;32500;0;0;0;368;266;242472;27;81;72;18;7;5;1;0;1;150;4403;38535;53708;22955;14500;19980;7000;0;17000;362;212;178081;37;167;182;50;26;14;1;0;1;252;5908;80295;139865;64825;53180;52480;7000;0;17000;730;478;420553;10;86;110;32;19;9;0;0;0;102;1505;41760;86157;41870;38680;32500;0;0;0;368;266;242472;27;81;72;18;7;5;1;0;1;150;4403;38535;53708;22955;14500;19980;7000;0;17000;362;212;178081;
320120905000200;1;6;62;49;11;6;1;0;0;0;79;820;29816;40225;14210;10980;4000;0;0;0;214;135;100051;3;21;37;10;4;1;0;0;0;24;276;10410;31010;13000;7000;4000;0;0;0;100;76;65696;3;41;12;1;2;0;0;0;0;55;544;19406;9215;1210;3980;0;0;0;0;114;59;34355;6;62;49;11;6;1;0;0;0;79;820;29816;40225;14210;10980;4000;0;0;0;214;135;100051;3;21;37;10;4;1;0;0;0;24;276;10410;31010;13000;7000;4000;0;0;0;100;76;65696;3;41;12;1;2;0;0;0;0;55;544;19406;9215;1210;3980;0;0;0;0;114;59;34355;
320120905000201;1;37;202;182;41;25;17;0;0;0;264;6808;99980;142881;53538;49711;56820;0;0;0;768;504;409738;9;89;121;34;18;13;0;0;0;106;1935;44797;97222;44678;35711;43260;0;0;0;390;284;267603;28;113;61;7;7;4;0;0;0;158;4873;55183;45659;8860;14000;13560;0;0;0;378;220;142135;34;202;180;41;25;17;0;0;0;255;6412;99980;141721;53538;49711;56820;0;0;0;754;499;408182;8;89;119;34;18;13;0;0;0;101;1785;44797;96062;44678;35711;43260;0;0;0;382;281;266293;26;113;61;7;7;4;0;0;0;154;4627;55183;45659;8860;14000;13560;0;0;0;372;218;141889;
320120905000202;1;23;133;147;26;16;6;0;0;0;211;3985;64388;113075;33570;32310;19000;0;0;0;562;351;266328;6;56;88;21;14;5;0;0;0;81;1119;26980;69397;26040;27770;16000;0;0;0;271;190;167306;17;77;59;5;2;1;0;0;0;130;2866;37408;43678;7530;4540;3000;0;0;0;291;161;99022;23;133;147;26;16;6;0;0;0;211;3985;64388;113075;33570;32310;19000;0;0;0;562;351;266328;6;56;88;21;14;5;0;0;0;81;1119;26980;69397;26040;27770;16000;0;0;0;271;190;167306;17;77;59;5;2;1;0;0;0;130;2866;37408;43678;7530;4540;3000;0;0;0;291;161;99022;
320120905000203;1;37;157;123;35;16;7;0;0;0;203;5796;76322;93970;45290;32250;21200;0;0;0;578;375;274828;10;69;74;30;14;6;0;0;0;76;1430;33570;58773;38660;28250;18200;0;0;0;279;203;178883;27;88;49;5;2;1;0;0;0;127;4366;42752;35197;6630;4000;3000;0;0;0;299;172;95945;37;157;123;35;16;7;0;0;0;203;5796;76322;93970;45290;32250;21200;0;0;0;578;375;274828;10;69;74;30;14;6;0;0;0;76;1430;33570;58773;38660;28250;18200;0;0;0;279;203;178883;27;88;49;5;2;1;0;0;0;127;4366;42752;35197;6630;4000;3000;0;0;0;299;172;95945;
320120905000204;1;22;163;128;35;37;15;0;2;1;207;3838;81846;98194;46660;76920;60400;0;17284;15000;610;403;400142;3;75;77;23;23;14;0;2;1;85;374;37606;59986;30530;49270;56400;0;17284;15000;303;218;266450;19;88;51;12;14;1;0;0;0;122;3464;44240;38208;16130;27650;4000;0;0;0;307;185;133692;22;163;128;35;37;15;0;2;1;197;3838;81846;98194;46660;76920;60400;0;17284;15000;600;403;400142;3;75;77;23;23;14;0;2;1;75;374;37606;59986;30530;49270;56400;0;17284;15000;293;218;266450;19;88;51;12;14;1;0;0;0;122;3464;44240;38208;16130;27650;4000;0;0;0;307;185;133692;
320120905000205;1;2;69;135;71;65;33;0;3;0;104;400;34788;118160;96110;135864;116500;0;29000;0;482;378;530822;0;23;67;43;50;22;0;3;0;24;0;11620;60240;59510;104424;77100;0;29000;0;232;208;341894;2;46;68;28;15;11;0;0;0;80;400;23168;57920;36600;31440;39400;0;0;0;250;170;188928;2;69;135;71;65;33;0;3;0;104;400;34788;118160;96110;135864;116500;0;29000;0;482;378;530822;0;23;67;43;50;22;0;3;0;24;0;11620;60240;59510;104424;77100;0;29000;0;232;208;341894;2;46;68;28;15;11;0;0;0;80;400;23168;57920;36600;31440;39400;0;0;0;250;170;188928;
320120905000206;1;3;145;151;48;53;29;2;3;1;212;755;72048;125596;65610;106560;108700;13000;25510;12000;647;435;529779;2;46;86;29;35;21;1;3;1;65;505;22818;75077;38910;70250;78900;7000;25510;12000;289;224;330970;1;99;65;19;18;8;1;0;0;147;250;49230;50519;26700;36310;29800;6000;0;0;358;211;198809;3;145;151;48;53;29;2;3;1;212;755;72048;125596;65610;106560;108700;13000;25510;12000;647;435;529779;2;46;86;29;35;21;1;3;1;65;505;22818;75077;38910;70250;78900;7000;25510;12000;289;224;330970;1;99;65;19;18;8;1;0;0;147;250;49230;50519;26700;36310;29800;6000;0;0;358;211;198809;
320120905000207;1;7;89;81;47;26;20;2;0;1;122;1533;44044;68667;64221;54600;73400;12000;0;12000;395;273;330465;3;31;34;29;21;14;1;0;0;36;750;15480;29288;40191;43550;52400;6000;0;0;169;133;187659;4;58;47;18;5;6;1;0;1;86;783;28564;39379;24030;11050;21000;6000;0;12000;226;140;142806;7;89;81;47;26;20;2;0;1;122;1533;44044;68667;64221;54600;73400;12000;0;12000;395;273;330465;3;31;34;29;21;14;1;0;0;36;750;15480;29288;40191;43550;52400;6000;0;0;169;133;187659;4;58;47;18;5;6;1;0;1;86;783;28564;39379;24030;11050;21000;6000;0;12000;226;140;142806;
320120905000208;1;14;141;114;43;28;14;5;5;0;172;2379;68979;93157;57127;56440;49020;32000;44000;0;536;364;403102;2;62;61;32;17;13;4;2;0;66;337;30696;49744;42477;35240;46020;26000;16000;0;259;193;246514;12;79;53;11;11;1;1;3;0;106;2042;38283;43413;14650;21200;3000;6000;28000;0;277;171;156588;14;141;114;43;28;14;5;5;0;172;2379;68979;93157;57127;56440;49020;32000;44000;0;536;364;403102;2;62;61;32;17;13;4;2;0;66;337;30696;49744;42477;35240;46020;26000;16000;0;259;193;246514;12;79;53;11;11;1;1;3;0;106;2042;38283;43413;14650;21200;3000;6000;28000;0;277;171;156588;
320120905000209;1;20;95;137;51;26;10;2;0;1;172;3666;46194;113121;65590;52980;34600;12000;0;13000;514;342;341151;2;38;79;37;16;8;2;0;1;61;435;18990;66298;47540;32480;27600;12000;0;13000;244;183;218343;18;57;58;14;10;2;0;0;0;111;3231;27204;46823;18050;20500;7000;0;0;0;270;159;122808;20;95;137;51;26;10;2;0;1;172;3666;46194;113121;65590;52980;34600;12000;0;13000;514;342;341151;2;38;79;37;16;8;2;0;1;61;435;18990;66298;47540;32480;27600;12000;0;13000;244;183;218343;18;57;58;14;10;2;0;0;0;111;3231;27204;46823;18050;20500;7000;0;0;0;270;159;122808;
320120905000210;1;26;149;170;72;51;27;2;0;0;228;3990;73290;131633;97330;105790;91490;12500;0;0;725;497;516023;13;59;102;49;34;21;2;0;0;66;1705;29300;81091;67510;70900;70690;12500;0;0;346;280;333696;13;90;68;23;17;6;0;0;0;162;2285;43990;50542;29820;34890;20800;0;0;0;379;217;182327;26;149;170;72;51;27;2;0;0;228;3990;73290;131633;97330;105790;91490;12500;0;0;725;497;516023;13;59;102;49;34;21;2;0;0;66;1705;29300;81091;67510;70900;70690;12500;0;0;346;280;333696;13;90;68;23;17;6;0;0;0;162;2285;43990;50542;29820;34890;20800;0;0;0;379;217;182327;
320120905000211;1;22;108;101;8;4;3;0;0;0;152;3475;51439;71705;9900;7600;8300;0;0;0;398;246;152419;7;51;76;5;3;2;0;0;0;45;1128;25030;54735;6100;6000;5700;0;0;0;189;144;98693;15;57;25;3;1;1;0;0;0;107;2347;26409;16970;3800;1600;2600;0;0;0;209;102;53726;22;108;101;8;4;3;0;0;0;152;3475;51439;71705;9900;7600;8300;0;0;0;398;246;152419;7;51;76;5;3;2;0;0;0;45;1128;25030;54735;6100;6000;5700;0;0;0;189;144;98693;15;57;25;3;1;1;0;0;0;107;2347;26409;16970;3800;1600;2600;0;0;0;209;102;53726;
320120905000212;1;4;50;75;31;25;14;4;0;1;107;855;25050;56065;38077;48622;48000;23000;0;10202;311;204;249871;1;19;44;22;20;9;4;0;1;38;200;9690;34055;27529;38822;30400;23000;0;10202;158;120;173898;3;31;31;9;5;5;0;0;0;69;655;15360;22010;10548;9800;17600;0;0;0;153;84;75973;4;50;75;31;25;14;4;0;1;107;855;25050;56065;38077;48622;48000;23000;0;10202;311;204;249871;1;19;44;22;20;9;4;0;1;38;200;9690;34055;27529;38822;30400;23000;0;10202;158;120;173898;3;31;31;9;5;5;0;0;0;69;655;15360;22010;10548;9800;17600;0;0;0;153;84;75973;
320120905000213;1;15;213;233;70;46;19;2;1;1;468;2727;104396;182115;91008;91779;63520;11500;8573;16500;1068;600;572118;4;72;141;51;34;15;2;1;1;184;950;35660;111522;66774;68379;49600;11500;8573;16500;505;321;369458;11;141;92;19;12;4;0;0;0;284;1777;68736;70593;24234;23400;13920;0;0;0;563;279;202660;15;213;232;70;46;19;2;1;1;468;2727;104396;181115;91008;91779;63520;11500;8573;16500;1067;599;571118;4;72;140;51;34;15;2;1;1;184;950;35660;110522;66774;68379;49600;11500;8573;16500;504;320;368458;11;141;92;19;12;4;0;0;0;284;1777;68736;70593;24234;23400;13920;0;0;0;563;279;202660;
320120905000214;1;1;28;34;14;15;8;2;2;0;34;255;13850;29890;18340;31216;29100;11900;20000;0;138;104;154551;0;9;19;10;8;8;2;2;0;9;0;4480;17000;13150;17000;29100;11900;20000;0;67;58;112630;1;19;15;4;7;0;0;0;0;25;255;9370;12890;5190;14216;0;0;0;0;71;46;41921;1;28;34;14;15;8;2;2;0;34;255;13850;29890;18340;31216;29100;11900;20000;0;138;104;154551;0;9;19;10;8;8;2;2;0;9;0;4480;17000;13150;17000;29100;11900;20000;0;67;58;112630;1;19;15;4;7;0;0;0;0;25;255;9370;12890;5190;14216;0;0;0;0;71;46;41921;
320120905000215;1;30;236;176;28;7;1;0;1;0;462;4783;114900;134294;35330;15430;4000;0;9000;0;941;479;317737;13;126;131;25;5;1;0;1;0;162;2525;61470;100274;31730;10630;4000;0;9000;0;464;302;219629;17;110;45;3;2;0;0;0;0;300;2258;53430;34020;3600;4800;0;0;0;0;477;177;98108;30;236;176;28;7;1;0;1;0;462;4783;114900;134294;35330;15430;4000;0;9000;0;941;479;317737;13;126;131;25;5;1;0;1;0;162;2525;61470;100274;31730;10630;4000;0;9000;0;464;302;219629;17;110;45;3;2;0;0;0;0;300;2258;53430;34020;3600;4800;0;0;0;0;477;177;98108;
320120905000216;1;19;162;232;91;67;36;4;2;0;274;4018;79017;188063;121734;133706;135510;24700;15800;0;887;613;702548;4;51;134;63;53;27;3;2;0;106;885;25316;112002;85564;104286;104610;17700;15800;0;443;337;466163;15;111;98;28;14;9;1;0;0;168;3133;53701;76061;36170;29420;30900;7000;0;0;444;276;236385;19;162;231;91;67;36;4;2;0;274;4018;79017;187363;121734;133706;135510;24700;15800;0;886;612;701848;4;51;133;63;53;27;3;2;0;106;885;25316;111302;85564;104286;104610;17700;15800;0;442;336;465463;15;111;98;28;14;9;1;0;0;168;3133;53701;76061;36170;29420;30900;7000;0;0;444;276;236385;
320120905000217;1;28;229;295;111;85;41;3;1;0;371;5115;111931;233932;145986;167912;141890;18300;10000;0;1164;793;835066;8;82;180;91;60;30;1;0;0;122;1600;40540;147502;118862;118892;102990;6000;0;0;574;452;536386;20;147;115;20;25;11;2;1;0;249;3515;71391;86430;27124;49020;38900;12300;10000;0;590;341;298680;28;229;295;111;85;41;3;1;0;371;5115;111931;233932;145986;167912;141890;18300;10000;0;1164;793;835066;8;82;180;91;60;30;1;0;0;122;1600;40540;147502;118862;118892;102990;6000;0;0;574;452;536386;20;147;115;20;25;11;2;1;0;249;3515;71391;86430;27124;49020;38900;12300;10000;0;590;341;298680;
320120905000218;1;27;135;111;23;10;5;0;0;1;161;4027;64723;82581;30013;18212;15815;0;0;15000;473;312;230371;6;50;68;21;6;4;0;0;0;72;1065;24297;51627;27598;10780;12815;0;0;0;227;155;128182;21;85;43;2;4;1;0;0;1;89;2962;40426;30954;2415;7432;3000;0;0;15000;246;157;102189;27;135;110;23;10;5;0;0;1;161;4027;64723;81561;30013;18212;15815;0;0;15000;472;311;229351;6;50;68;21;6;4;0;0;0;72;1065;24297;51627;27598;10780;12815;0;0;0;227;155;128182;21;85;42;2;4;1;0;0;1;89;2962;40426;29934;2415;7432;3000;0;0;15000;245;156;101169;
320120905000219;1;9;80;72;25;22;6;2;2;1;95;1925;39360;57429;32140;43380;20500;13000;16100;12000;314;219;235834;2;24;41;17;16;4;1;1;1;31;510;11590;35454;21412;31080;14500;7000;8000;12000;138;107;141546;7;56;31;8;6;2;1;1;0;64;1415;27770;21975;10728;12300;6000;6000;8100;0;176;112;94288;9;80;72;25;22;6;2;2;1;95;1925;39360;57429;32140;43380;20500;13000;16100;12000;314;219;235834;2;24;41;17;16;4;1;1;1;31;510;11590;35454;21412;31080;14500;7000;8000;12000;138;107;141546;7;56;31;8;6;2;1;1;0;64;1415;27770;21975;10728;12300;6000;6000;8100;0;176;112;94288;
320120905000220;1;31;208;173;40;28;11;1;0;0;264;5413;100549;135249;53025;55214;37500;6500;0;0;756;492;393450;6;79;108;33;22;7;1;0;0;102;1130;38614;85122;44219;43374;25000;6500;0;0;358;256;243959;25;129;65;7;6;4;0;0;0;162;4283;61935;50127;8806;11840;12500;0;0;0;398;236;149491;31;208;173;40;28;11;1;0;0;264;5413;100549;135249;53025;55214;37500;6500;0;0;756;492;393450;6;79;108;33;22;7;1;0;0;102;1130;38614;85122;44219;43374;25000;6500;0;0;358;256;243959;25;129;65;7;6;4;0;0;0;162;4283;61935;50127;8806;11840;12500;0;0;0;398;236;149491;
320120905000221;1;10;188;198;46;28;8;0;1;1;268;1981;93970;159652;60671;55150;33000;0;10000;10600;748;480;425024;2;63;111;34;21;4;0;1;1;112;301;31870;91550;44571;40650;16000;0;10000;10600;349;237;245542;8;125;87;12;7;4;0;0;0;156;1680;62100;68102;16100;14500;17000;0;0;0;399;243;179482;10;188;198;46;28;8;0;1;1;268;1981;93970;159652;60671;55150;33000;0;10000;10600;748;480;425024;2;63;111;34;21;4;0;1;1;112;301;31870;91550;44571;40650;16000;0;10000;10600;349;237;245542;8;125;87;12;7;4;0;0;0;156;1680;62100;68102;16100;14500;17000;0;0;0;399;243;179482;
320120905000222;2;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
320120905000223;2;0;14;12;3;9;3;1;0;0;10;0;7024;9804;4200;19700;11500;6600;0;0;52;42;58828;0;8;5;1;6;1;1;0;0;3;0;3964;4220;1200;13200;5000;6600;0;0;25;22;34184;0;6;7;2;3;2;0;0;0;7;0;3060;5584;3000;6500;6500;0;0;0;27;20;24644;0;14;12;3;9;3;1;0;0;10;0;7024;9804;4200;19700;11500;6600;0;0;52;42;58828;0;8;5;1;6;1;1;0;0;3;0;3964;4220;1200;13200;5000;6600;0;0;25;22;34184;0;6;7;2;3;2;0;0;0;7;0;3060;5584;3000;6500;6500;0;0;0;27;20;24644;
320120905000224;2;3;32;16;5;5;5;0;1;0;38;680;15910;13569;6410;10574;21000;0;8000;0;105;67;76143;2;18;10;3;2;5;0;1;0;16;450;9180;7589;3710;5010;21000;0;8000;0;57;41;54939;1;14;6;2;3;0;0;0;0;22;230;6730;5980;2700;5564;0;0;0;0;48;26;21204;3;32;16;5;5;5;0;1;0;38;680;15910;13569;6410;10574;21000;0;8000;0;105;67;76143;2;18;10;3;2;5;0;1;0;16;450;9180;7589;3710;5010;21000;0;8000;0;57;41;54939;1;14;6;2;3;0;0;0;0;22;230;6730;5980;2700;5564;0;0;0;0;48;26;21204;
320120905000225;2;4;16;12;1;1;1;0;0;0;26;675;8160;9460;1200;2000;3000;0;0;0;61;35;24495;0;7;9;0;1;0;0;0;0;12;0;3570;7010;0;2000;0;0;0;0;29;17;12580;4;9;3;1;0;1;0;0;0;14;675;4590;2450;1200;0;3000;0;0;0;32;18;11915;4;16;12;1;1;1;0;0;0;26;675;8160;9460;1200;2000;3000;0;0;0;61;35;24495;0;7;9;0;1;0;0;0;0;12;0;3570;7010;0;2000;0;0;0;0;29;17;12580;4;9;3;1;0;1;0;0;0;14;675;4590;2450;1200;0;3000;0;0;0;32;18;11915;
320120905000226;2;14;102;258;165;52;23;3;1;10;660;2660;50576;221401;219650;107188;103100;20000;10000;167000;1288;628;901575;3;37;164;122;37;21;3;1;10;260;605;18660;144018;163350;77258;93100;20000;10000;167000;658;398;693991;11;65;94;43;15;2;0;0;0;400;2055;31916;77383;56300;29930;10000;0;0;0;630;230;207584;14;102;258;165;52;23;3;1;10;660;2660;50576;221401;219650;107188;103100;20000;10000;167000;1288;628;901575;3;37;164;122;37;21;3;1;10;260;605;18660;144018;163350;77258;93100;20000;10000;167000;658;398;693991;11;65;94;43;15;2;0;0;0;400;2055;31916;77383;56300;29930;10000;0;0;0;630;230;207584;
320120905000227;2;1;9;15;5;2;2;0;0;0;15;180;4470;11900;6800;3600;6500;0;0;0;49;34;33450;0;3;7;2;1;2;0;0;0;6;0;1530;5710;2550;1600;6500;0;0;0;21;15;17890;1;6;8;3;1;0;0;0;0;9;180;2940;6190;4250;2000;0;0;0;0;28;19;15560;1;9;15;5;2;2;0;0;0;15;180;4470;11900;6800;3600;6500;0;0;0;49;34;33450;0;3;7;2;1;2;0;0;0;6;0;1530;5710;2550;1600;6500;0;0;0;21;15;17890;1;6;8;3;1;0;0;0;0;9;180;2940;6190;4250;2000;0;0;0;0;28;19;15560;
320120905000228;2;1;13;8;2;0;0;0;0;0;23;250;6630;6960;3030;0;0;0;0;0;47;24;16870;0;9;6;2;0;0;0;0;0;11;0;4590;4940;3030;0;0;0;0;0;28;17;12560;1;4;2;0;0;0;0;0;0;12;250;2040;2020;0;0;0;0;0;0;19;7;4310;1;13;8;2;0;0;0;0;0;23;250;6630;6960;3030;0;0;0;0;0;47;24;16870;0;9;6;2;0;0;0;0;0;11;0;4590;4940;3030;0;0;0;0;0;28;17;12560;1;4;2;0;0;0;0;0;0;12;250;2040;2020;0;0;0;0;0;0;19;7;4310;
320120905000229;2;1;33;73;28;10;3;0;0;0;121;40;16660;51162;34830;18300;9200;0;0;0;269;148;130192;0;22;42;22;9;2;0;0;0;49;0;11060;30400;27830;16700;6200;0;0;0;146;97;92190;1;11;31;6;1;1;0;0;0;72;40;5600;20762;7000;1600;3000;0;0;0;123;51;38002;1;33;73;28;10;3;0;0;0;121;40;16660;51162;34830;18300;9200;0;0;0;269;148;130192;0;22;42;22;9;2;0;0;0;49;0;11060;30400;27830;16700;6200;0;0;0;146;97;92190;1;11;31;6;1;1;0;0;0;72;40;5600;20762;7000;1600;3000;0;0;0;123;51;38002;
320120905000230;2;8;54;73;7;3;2;0;0;0;150;841;26880;56751;9250;5150;8018;0;0;0;297;147;106890;1;31;68;4;1;2;0;0;0;43;150;15560;53593;5300;2000;8018;0;0;0;150;107;84621;7;23;5;3;2;0;0;0;0;107;691;11320;3158;3950;3150;0;0;0;0;147;40;22269;8;53;73;7;3;2;0;0;0;149;841;26370;56751;9250;5150;8018;0;0;0;295;146;106380;1;30;68;4;1;2;0;0;0;43;150;15050;53593;5300;2000;8018;0;0;0;149;106;84111;7;23;5;3;2;0;0;0;0;106;691;11320;3158;3950;3150;0;0;0;0;146;40;22269;
320120905000231;2;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
320120905000232;8;0;10;24;3;4;3;1;0;0;15;0;5080;19419;4300;8500;9000;7000;0;0;60;45;53299;0;2;15;3;3;1;1;0;0;5;0;1020;11857;4300;6500;3000;7000;0;0;30;25;33677;0;8;9;0;1;2;0;0;0;10;0;4060;7562;0;2000;6000;0;0;0;30;20;19622;0;10;24;3;4;3;1;0;0;15;0;5080;19419;4300;8500;9000;7000;0;0;60;45;53299;0;2;15;3;3;1;1;0;0;5;0;1020;11857;4300;6500;3000;7000;0;0;30;25;33677;0;8;9;0;1;2;0;0;0;10;0;4060;7562;0;2000;6000;0;0;0;30;20;19622;
320120905000233;8;3;55;38;4;3;0;0;1;1;107;477;26880;29577;5250;6500;0;0;10000;10500;212;105;89184;1;34;36;4;3;0;0;1;1;29;255;16480;27557;5250;6500;0;0;10000;10500;109;80;76542;2;21;2;0;0;0;0;0;0;78;222;10400;2020;0;0;0;0;0;0;103;25;12642;3;55;38;4;3;0;0;1;1;107;477;26880;29577;5250;6500;0;0;10000;10500;212;105;89184;1;34;36;4;3;0;0;1;1;29;255;16480;27557;5250;6500;0;0;10000;10500;109;80;76542;2;21;2;0;0;0;0;0;0;78;222;10400;2020;0;0;0;0;0;0;103;25;12642;
320120905000234;8;21;104;95;37;11;5;0;1;0;155;3473;51087;72945;45220;22212;18200;0;9000;0;429;274;222137;4;47;77;30;10;4;0;1;0;48;830;23397;59049;36620;20612;15200;0;9000;0;221;173;164708;17;57;18;7;1;1;0;0;0;107;2643;27690;13896;8600;1600;3000;0;0;0;208;101;57429;21;104;95;37;11;5;0;1;0;155;3473;51087;72945;45220;22212;18200;0;9000;0;429;274;222137;4;47;77;30;10;4;0;1;0;48;830;23397;59049;36620;20612;15200;0;9000;0;221;173;164708;17;57;18;7;1;1;0;0;0;107;2643;27690;13896;8600;1600;3000;0;0;0;208;101;57429;
320120905000235;8;21;130;88;14;7;7;1;0;1;132;3209;64035;68853;18750;14350;25500;7000;0;10500;401;269;212197;6;76;57;12;5;5;1;0;1;50;770;37300;43900;16150;9500;18400;7000;0;10500;213;163;143520;15;54;31;2;2;2;0;0;0;82;2439;26735;24953;2600;4850;7100;0;0;0;188;106;68677;21;129;88;14;7;7;1;0;1;129;3209;63525;68853;18750;14350;25500;7000;0;10500;397;268;211687;6;75;57;12;5;5;1;0;1;47;770;36790;43900;16150;9500;18400;7000;0;10500;209;162;143010;15;54;31;2;2;2;0;0;0;82;2439;26735;24953;2600;4850;7100;0;0;0;188;106;68677;
